X,Y,id,name
22.9565855,40.6551,18676316,Μάρκου Μπότσαρη
22.9588756,40.6551174,18676326,Καλλιθέας
22.9588327,40.6555992,18676326,Καλλιθέας
22.9588511,40.6559444,18676326,Καλλιθέας
22.9588511,40.6559444,18676350,Κυριακόπουλου
22.9576102,40.6559607,18676350,Κυριακόπουλου
22.9565557,40.6559541,18676350,Κυριακόπουλου
22.9575951,40.6588747,18677246,
22.9578484,40.6586937,18677246,
22.9579049,40.6586493,18677246,
22.9582184,40.6592981,18677271,
22.9579191,40.6593336,18677271,
22.9585093,40.6597855,18677283,Τρούμαν
22.9587661,40.6598895,18677283,Τρούμαν
22.9594515,40.6600676,18677283,Τρούμαν
22.9598736,40.6602242,18677283,Τρούμαν
22.9601705,40.660322,18677283,Τρούμαν
22.9607113,40.6605567,18677283,Τρούμαν
22.9583748,40.6602226,18677326,
22.9587303,40.6603704,18677326,
22.9589375,40.6604799,18677326,
22.9590823,40.6605562,18677326,
22.9591653,40.6606064,18677326,
22.9581799,40.6599376,18677399,
22.9578034,40.6601051,18677399,
22.9519079,40.6594393,18677892,Αδελφών Σιμεωνίδη
22.9530096,40.6596266,18677892,Αδελφών Σιμεωνίδη
22.9534236,40.6596885,18677892,Αδελφών Σιμεωνίδη
22.9540911,40.6598089,18677892,Αδελφών Σιμεωνίδη
22.952994,40.6624538,18678029,Πατριάρχου Δημητρίου Α'
22.9515546,40.6621901,18678029,Πατριάρχου Δημητρίου Α'
22.9507695,40.663494,18678106,Σαλαμίνος
22.9517425,40.6636767,18678106,Σαλαμίνος
22.9522962,40.6637707,18678106,Σαλαμίνος
22.9537586,40.6639987,18678106,Σαλαμίνος
22.9543032,40.6640829,18678106,Σαλαμίνος
22.9534667,40.661138,18678127,Παπάφη
22.9531815,40.6621416,18678127,Παπάφη
22.952994,40.6624538,18678127,Παπάφη
22.9527877,40.6628159,18678127,Παπάφη
22.9527132,40.6628866,18678127,Παπάφη
22.951696,40.6639687,18678155,Άγγελου Σικελιανού
22.9522003,40.6640359,18678155,Άγγελου Σικελιανού
22.9527353,40.6641239,18678155,Άγγελου Σικελιανού
22.9532879,40.6642026,18678155,Άγγελου Σικελιανού
22.953682,40.6642662,18678155,Άγγελου Σικελιανού
22.9541136,40.6634186,18678185,
22.954422,40.663578,18678185,
22.9546237,40.6636697,18678185,
22.9547439,40.663726,18678185,
22.9548219,40.6637486,18678185,
22.9548219,40.6637486,18678280,
22.955022,40.6637509,18678280,
22.955074,40.6638117,18678280,
22.9505865,40.6569045,18678386,Δάμωνος
22.9503832,40.6570416,18678386,Δάμωνος
22.9500182,40.6572607,18678386,Δάμωνος
22.9307606,40.6548747,18679074,Κώστα Βάρναλη
22.9300244,40.6554873,18679074,Κώστα Βάρναλη
22.9293524,40.655527,18679101,Μπουμπουλίνας
22.9298593,40.6560068,18679101,Μπουμπουλίνας
22.9304464,40.6565623,18679101,Μπουμπουλίνας
22.9283449,40.6526312,18679158,Μαυροκορδάτου
22.9271523,40.6526719,18679158,Μαυροκορδάτου
22.9263042,40.6527061,18679158,Μαυροκορδάτου
22.9202223,40.652744,18679379,Πανταζοπούλου
22.9208231,40.6535905,18679379,Πανταζοπούλου
22.9135328,40.65097,18679684,Ηλέκτρας Αποστόλου
22.9137689,40.6512645,18679684,Ηλέκτρας Αποστόλου
22.9140157,40.6515641,18679684,Ηλέκτρας Αποστόλου
22.9147034,40.6508165,18679755,Μπουμπουλίνας
22.9137689,40.6512645,18679755,Μπουμπουλίνας
22.9126719,40.6517843,18679755,Μπουμπουλίνας
22.9125151,40.6515431,18679755,Μπουμπουλίνας
22.9152785,40.6502044,18679842,Γεωργίου Κουμαρά
22.915743,40.6506523,18679842,Γεωργίου Κουμαρά
22.9158028,40.6507148,18679842,Γεωργίου Κουμαρά
22.9161149,40.6510406,18679842,Γεωργίου Κουμαρά
22.9163137,40.6512271,18679842,Γεωργίου Κουμαρά
22.9150071,40.651138,18679873,Βυζαντίου
22.9152785,40.6514677,18679873,Βυζαντίου
22.915416,40.6516323,18679873,Βυζαντίου
22.9171926,40.6499335,18679977,Βλαχάκη
22.9177072,40.65053,18679977,Βλαχάκη
22.9165048,40.6503414,18680070,Κώστα Βάρναλη
22.9166432,40.6504584,18680070,Κώστα Βάρναλη
22.9167977,40.650543,18680070,Κώστα Βάρναλη
22.9169779,40.6506147,18680070,Κώστα Βάρναλη
22.917141,40.6506733,18680070,Κώστα Βάρναλη
22.917141,40.6507384,18680070,Κώστα Βάρναλη
22.9170466,40.6508491,18680070,Κώστα Βάρναλη
22.9318993,40.6436279,19800164,
22.9315217,40.6438363,19800164,
22.9268755,40.6463846,19800164,
22.9255049,40.6471381,19800164,
22.9240084,40.6479664,19800164,
22.9162926,40.6521804,19800164,
22.9191765,40.6505133,19804282,
22.9194855,40.650344,19804282,
22.9199345,40.6501012,19804282,
22.920318,40.6498882,19804282,
22.922893,40.6484794,19804282,
22.9234337,40.648182,19804282,
22.9243349,40.6476806,19804282,
22.9253305,40.6471335,19804282,
22.9259657,40.6467819,19804282,
22.9262232,40.6466516,19804282,
22.926635,40.6464748,19804282,
22.9268755,40.6463846,19804282,
22.9276936,40.6460636,19804282,
22.9279999,40.6459157,19804282,
22.9286436,40.6455575,19804282,
22.9302572,40.6446653,19804282,
22.9315962,40.6439164,19804282,
22.9319937,40.643693,19804282,
22.9182522,40.6434325,19804326,
22.9176414,40.6436922,19804326,
22.9173253,40.6438233,19804326,
22.9169734,40.6439796,19804326,
22.9166815,40.6441359,19804326,
22.9162009,40.6443834,19804326,
22.9157889,40.6446243,19804326,
22.9154542,40.6448393,19804326,
22.9150679,40.6451193,19804326,
22.9146216,40.6454579,19804326,
22.9142954,40.6457184,19804326,
22.9139435,40.6460571,19804326,
22.9134886,40.6464934,19804326,
22.9132456,40.6467244,19804326,
22.9127762,40.6471707,19804326,
22.9120982,40.6478284,19804326,
22.9111798,40.6487141,19804326,
22.91027,40.6496062,19804326,
22.9096263,40.6502184,19804326,
22.9089739,40.65085,19804326,
22.9086478,40.6511756,19804326,
22.9084425,40.6513944,19804326,
22.9083085,40.651571,19804326,
22.9082227,40.6517207,19804326,
22.9081507,40.6518893,19804326,
22.9081111,40.6520073,19804326,
22.9080853,40.652131,19804326,
22.9080767,40.6522808,19804326,
22.9080767,40.6524305,19804326,
22.9081025,40.6525803,19804326,
22.9081314,40.6527105,19804326,
22.908154,40.6527757,19804326,
22.908257,40.6530166,19804326,
22.9083771,40.653225,19804326,
22.9085059,40.6534203,19804326,
22.9087108,40.6536598,19804326,
22.9088036,40.6537396,19804326,
22.9088578,40.653798,19804326,
22.9090433,40.6539666,19804326,
22.9093952,40.65424,19804326,
22.9095211,40.6543237,19804326,
22.9096785,40.6543963,19804326,
22.9098387,40.6544669,19804326,
22.909984,40.6545246,19804326,
22.9101471,40.6545701,19804326,
22.9103359,40.6546092,19804326,
22.9105419,40.6546287,19804326,
22.9107565,40.6546352,19804326,
22.9110223,40.6546418,19804326,
22.9111513,40.6546418,19804326,
22.9113058,40.6546287,19804326,
22.9115032,40.6545897,19804326,
22.9116749,40.6545441,19804326,
22.9118465,40.6544855,19804326,
22.9120268,40.6544204,19804326,
22.9123787,40.6542446,19804326,
22.9127419,40.6540408,19804326,
22.9132713,40.6537497,19804326,
22.914018,40.6533394,19804326,
22.9148077,40.6529097,19804326,
22.9165586,40.6519459,19804326,
22.9178032,40.6512622,19804326,
22.9180065,40.6511496,19804326,
22.9185557,40.6508456,19804326,
22.919059,40.6505765,19804326,
22.9191765,40.6505133,19804326,
22.8847212,40.6694847,19831010,
22.8858714,40.6688467,19831010,
22.8860144,40.6687618,19831010,
22.8870301,40.6682087,19831010,
22.8882489,40.6675446,19831010,
22.889399,40.6669066,19831010,
22.8904118,40.6663532,19831010,
22.891622,40.6656761,19831010,
22.8929696,40.664947,19831010,
22.8941454,40.6643024,19831010,
22.8957505,40.6634235,19831010,
22.8970456,40.6627076,19831010,
22.8973212,40.6625576,19831010,
22.898025,40.6621864,19831010,
22.8990035,40.661646,19831010,
22.9005999,40.6607671,19831010,
22.9020075,40.6599923,19831010,
22.9034323,40.6592044,19831010,
22.9044966,40.6586249,19831010,
22.9059214,40.6578436,19831010,
22.9075608,40.6569385,19831010,
22.9090971,40.656092,19831010,
22.9103674,40.6553888,19831010,
22.9108996,40.6551023,19831010,
22.9112467,40.6549111,19831010,
22.912516,40.654212,19831010,
22.9130825,40.6538994,19831010,
22.9138464,40.6534827,19831010,
22.9152111,40.6527273,19831010,
22.9172453,40.6516138,19831010,
22.9190419,40.6506351,19831010,
22.919883,40.6501793,19831010,
22.9255194,40.6470749,19831010,
22.9263517,40.6466376,19831010,
22.926635,40.6464748,19831010,
22.9268154,40.6463716,19831010,
22.9276909,40.6458832,19831010,
22.928175,40.6456182,19831010,
22.9299259,40.6446543,19831010,
22.9314709,40.6438012,19831010,
22.931865,40.6435823,19831010,
22.9123787,40.6542446,19831074,
22.9115605,40.6546986,19831074,
22.911221,40.6548839,19831074,
22.9108567,40.6550828,19831074,
22.9098439,40.6556362,19831074,
22.9091315,40.6560204,19831074,
22.9077925,40.6567627,19831074,
22.9067711,40.6573227,19831074,
22.905518,40.6580129,19831074,
22.9041876,40.6587486,19831074,
22.9028487,40.6594779,19831074,
22.9016985,40.6601095,19831074,
22.9005398,40.6607475,19831074,
22.8997073,40.6612098,19831074,
22.8987889,40.6617177,19831074,
22.8976903,40.6623101,19831074,
22.897201,40.6625706,19831074,
22.8970035,40.6626772,19831074,
22.896583,40.6629222,19831074,
22.8956646,40.6634235,19831074,
22.894669,40.6639639,19831074,
22.8939652,40.664348,19831074,
22.8933815,40.6646735,19831074,
22.8928151,40.664986,19831074,
22.8926934,40.6650568,19831074,
22.8925061,40.6651488,19831074,
22.891313,40.6658063,19831074,
22.8899569,40.666555,19831074,
22.8887982,40.6671931,19831074,
22.8877768,40.6677595,19831074,
22.8867383,40.6683258,19831074,
22.8863248,40.6685073,19831074,
22.8859457,40.6686771,19831074,
22.8858027,40.6687295,19831074,
22.8849873,40.6691722,19831074,
22.8841204,40.6696539,19831074,
22.8834166,40.670038,19831074,
22.9274018,40.6573877,19877042,Αθηνάς
22.926792,40.6569333,19877042,Αθηνάς
22.9276936,40.6460636,19879615,
22.9269211,40.6464022,19879615,
22.9266894,40.646526,19879615,
22.9250243,40.6474507,19879615,
22.9209902,40.6496649,19879615,
22.9195225,40.6504658,19879615,
22.9191706,40.6506612,19879615,
22.9175828,40.6515273,19879615,
22.9157116,40.6525561,19879615,
22.9148018,40.6530706,19879615,
22.9145444,40.6532073,19879615,
22.9141924,40.6534157,19879615,
22.9138749,40.6536306,19879615,
22.91342,40.6539496,19879615,
22.9131625,40.6541254,19879615,
22.9128363,40.6543403,19879615,
22.9138749,40.6536306,19879664,
22.913317,40.6539692,19879664,
22.9130852,40.6541124,19879664,
22.9127934,40.6542817,19879664,
22.9131625,40.6541254,19879712,
22.9128106,40.6543078,19879712,
22.8947615,40.6640174,19879902,
22.896843,40.6628777,19879902,
22.897096,40.6627402,19879902,
22.8971762,40.6626923,19879902,
22.8979876,40.6622514,19879902,
22.8994725,40.6614311,19879902,
22.9006312,40.6607995,19879902,
22.9020817,40.6599986,19879902,
22.903352,40.659302,19879902,
22.9049141,40.6584425,19879902,
22.9071887,40.6571988,19879902,
22.9088967,40.6562482,19879902,
22.9106734,40.655278,19879902,
22.9112793,40.6549582,19879902,
22.9131968,40.653891,19879902,
22.9143899,40.6532268,19879902,
22.9154885,40.6526408,19879902,
22.9137845,40.6528125,19879954,
22.9142096,40.6525822,19879954,
22.9149735,40.6521784,19879954,
22.9158833,40.6516836,19879954,
22.9162524,40.6515077,19879954,
22.9166043,40.651371,19879954,
22.9168189,40.6512798,19879954,
22.9171965,40.65113,19879954,
22.9176686,40.6509477,19879954,
22.918381,40.6506612,19879954,
22.9187415,40.6505179,19879954,
22.9188616,40.6504723,19879954,
22.9193791,40.6502745,19879954,
22.9196876,40.650137,19879954,
22.920318,40.6498882,19879954,
22.9176686,40.6509477,19880019,
22.9168274,40.6514231,19880019,
22.9166043,40.6515533,19880019,
22.9164155,40.651651,19880019,
22.9159949,40.6518724,19880019,
22.9155142,40.6521589,19880019,
22.9152739,40.6523217,19880019,
22.9151881,40.6523868,19880019,
22.9147503,40.6526929,19880019,
22.9145615,40.6528426,19880019,
22.9144499,40.6529403,19880019,
22.9142354,40.6531096,19880019,
22.913935,40.6532789,19880019,
22.913729,40.6534092,19880019,
22.913523,40.6535654,19880019,
22.9131281,40.6537803,19880019,
22.9127419,40.6540408,19880019,
22.913523,40.6535654,19880029,
22.915025,40.652745,19880029,
22.9157717,40.6523347,19880029,
22.9160721,40.6521394,19880029,
22.9163039,40.651944,19880029,
22.9165871,40.6516966,19880029,
22.916836,40.6515273,19880029,
22.9170678,40.6513645,19880029,
22.9175068,40.6512008,19880029,
22.9175889,40.6511747,19880029,
22.917845,40.6510933,19880029,
22.9179173,40.6510703,19880029,
22.9180554,40.6510176,19880029,
22.9187748,40.6506745,19880029,
22.9155142,40.6521589,19880036,
22.9152224,40.6523087,19880036,
22.9148963,40.6524519,19880036,
22.9145358,40.6526017,19880036,
22.914184,40.6527596,19880036,
22.9138823,40.6529206,19880036,
22.9151881,40.6523868,19880038,
22.9147074,40.6526538,19880038,
22.9142354,40.6529078,19880038,
22.9139924,40.6530278,19880038,
22.9145615,40.6528426,19880040,
22.9142697,40.6530185,19880040,
22.9140765,40.6531119,19880040,
22.9147503,40.6526929,19880045,
22.9144156,40.6528752,19880045,
22.9140363,40.6530713,19880045,
22.9152739,40.6523217,19880047,
22.9149306,40.652478,19880047,
22.9144929,40.6527124,19880047,
22.9139626,40.6529978,19880047,
22.9148963,40.6524519,19880048,
22.9145529,40.6525496,19880048,
22.9142354,40.6526799,19880048,
22.9139521,40.6527971,19880048,
22.9138253,40.6528643,19880048,
22.9149306,40.652478,19880053,
22.9144671,40.6526799,19880053,
22.9140809,40.6528752,19880053,
22.9139244,40.6529586,19880053,
22.9258483,40.646793,19880057,
22.9254878,40.6469428,19880057,
22.9250727,40.6471288,19880057,
22.9247827,40.6472393,19880057,
22.924502,40.6473409,19880057,
22.9240141,40.6475343,19880057,
22.9236424,40.6477307,19880057,
22.91873,40.6504485,19880057,
22.9183223,40.650655,19880057,
22.9149392,40.6520612,19880059,
22.9144757,40.6523152,19880059,
22.9140268,40.6525771,19880059,
22.9144328,40.6522696,19880062,
22.9139757,40.652525,19880062,
22.914613,40.652198,19880071,
22.9142096,40.6522957,19880071,
22.9139521,40.6523803,19880071,
22.9137118,40.6524845,19880071,
22.9134886,40.6526017,19880071,
22.9151881,40.6523868,19880089,
22.9159606,40.6519505,19880089,
22.916733,40.6515273,19880089,
22.9170678,40.6513645,19880089,
22.9188182,40.6502314,19880119,
22.9194109,40.6498969,19880119,
22.9194861,40.6498543,19880119,
22.9180164,40.6507719,19880130,
22.9183223,40.650655,19880130,
22.918804,40.6504633,19880130,
22.9241876,40.6474967,19880130,
22.924502,40.6473409,19880130,
22.9250727,40.6471288,19880137,
22.9247866,40.6472767,19880137,
22.9221775,40.6487098,19880137,
22.9191736,40.6503073,19880160,
22.9193621,40.6502062,19880160,
22.921522,40.6490287,19880160,
22.9218711,40.64883,19880160,
22.9245132,40.647374,19880160,
22.9247827,40.6472393,19880160,
22.9254878,40.6469428,19880164,
22.9246724,40.6473791,19880164,
22.9225325,40.6485639,19880164,
22.9154057,40.6531587,19880169,
22.9168103,40.6523998,19880169,
22.9170849,40.6522566,19880169,
22.9172995,40.6521329,19880169,
22.9174712,40.6520157,19880169,
22.9176257,40.6518854,19880169,
22.9177287,40.6517943,19880169,
22.9178231,40.6517161,19880169,
22.9180205,40.6515077,19880169,
22.9181922,40.651358,19880169,
22.9183638,40.6512277,19880169,
22.9185698,40.651091,19880169,
22.91869,40.6510128,19880169,
22.9190161,40.6507979,19880169,
22.9195225,40.6504658,19880169,
22.9246724,40.6478545,19880174,
22.9245093,40.6479457,19880174,
22.9242261,40.6480889,19880174,
22.9239857,40.6481996,19880174,
22.923754,40.6482908,19880174,
22.9234536,40.6483885,19880174,
22.9231446,40.6485187,19880174,
22.9221833,40.6490527,19880174,
22.9210246,40.6496909,19880174,
22.9199946,40.650264,19880174,
22.9195139,40.6505244,19880174,
22.9190848,40.6508044,19880174,
22.9187844,40.6510193,19880174,
22.9185526,40.6511952,19880174,
22.9183981,40.6513514,19880174,
22.9182522,40.6515142,19880174,
22.918072,40.6517682,19880174,
22.9178746,40.6521394,19880174,
22.9177201,40.6523933,19880174,
22.9175055,40.6527189,19880174,
22.9171193,40.6533115,19880174,
22.9167845,40.6538259,19880174,
22.9166815,40.6539822,19880174,
22.9165013,40.654132,19880174,
22.918072,40.6517682,19880179,
22.9178574,40.6521068,19880179,
22.9177287,40.6522761,19880179,
22.9174454,40.6526017,19880179,
22.9167416,40.6534027,19880179,
22.9165614,40.653598,19880179,
22.9178574,40.6521068,19880184,
22.9176171,40.652478,19880184,
22.9174969,40.6526408,19880184,
22.9169476,40.6532659,19880184,
22.9166987,40.6534808,19880184,
22.9165614,40.653598,19880184,
22.9153728,40.6531262,19880198,
22.916673,40.6524324,19880198,
22.9170506,40.652224,19880198,
22.9172652,40.6520873,19880198,
22.9174454,40.6519636,19880198,
22.9176858,40.6517747,19880198,
22.9179003,40.6515989,19880198,
22.9181922,40.651358,19880198,
22.9155897,40.6533468,19880210,
22.916364,40.6529208,19880210,
22.9166215,40.652784,19880210,
22.9167674,40.6526929,19880210,
22.9169304,40.6525757,19880210,
22.9171279,40.6524389,19880210,
22.9172738,40.6523217,19880210,
22.9174626,40.6521524,19880210,
22.9175828,40.6520222,19880210,
22.9177287,40.6517943,19880210,
22.9190161,40.6507979,19880215,
22.9181578,40.6512928,19880215,
22.9178574,40.6514947,19880215,
22.9176085,40.651677,19880215,
22.9172652,40.651905,19880215,
22.9169905,40.6520743,19880215,
22.9160292,40.6525757,19880215,
22.9148628,40.6532263,19880215,
22.9169905,40.6520743,19880220,
22.9165957,40.6523152,19880220,
22.9160464,40.6526082,19880220,
22.9148888,40.6532523,19880220,
22.9153423,40.6530968,19880227,
22.9165185,40.652465,19880227,
22.9168446,40.6522891,19880227,
22.9171193,40.6521264,19880227,
22.9173338,40.6519766,19880227,
22.9175742,40.6518008,19880227,
22.9178145,40.6516184,19880227,
22.9180892,40.651397,19880227,
22.9182522,40.6512733,19880227,
22.9184325,40.6511626,19880227,
22.91869,40.6510128,19880227,
22.9157717,40.6523347,19880235,
22.9165099,40.651918,19880235,
22.917454,40.6514035,19880235,
22.9174712,40.6520157,19880240,
22.9172223,40.6522045,19880240,
22.9166987,40.6525105,19880240,
22.9161236,40.6528231,19880240,
22.9154385,40.6531918,19880240,
22.9171279,40.6524389,19880249,
22.9168446,40.6526994,19880249,
22.9165957,40.6528687,19880249,
22.9162867,40.653051,19880249,
22.915648,40.6534051,19880249,
22.9171965,40.6524519,19880262,
22.9170334,40.6525887,19880262,
22.9168704,40.6527254,19880262,
22.9167245,40.6528296,19880262,
22.9164412,40.653012,19880262,
22.9161923,40.6531487,19880262,
22.9156783,40.6534346,19880262,
22.9174626,40.6521524,19880264,
22.9172566,40.6523933,19880264,
22.9171965,40.6524519,19880264,
22.9170849,40.6525887,19880264,
22.9169819,40.6526994,19880264,
22.9168017,40.6528492,19880264,
22.9165871,40.6529989,19880264,
22.9162524,40.6531813,19880264,
22.9157076,40.6534637,19880264,
22.9169819,40.6526994,19880268,
22.9166386,40.6531031,19880268,
22.9164326,40.6533506,19880268,
22.9162695,40.6535329,19880268,
22.916158,40.6536371,19880268,
22.9168017,40.6528492,19880277,
22.9166472,40.653012,19880277,
22.9165013,40.6531096,19880277,
22.9162695,40.6532399,19880277,
22.9159777,40.6534027,19880277,
22.9157657,40.6535233,19880277,
22.91657,40.6535329,19880282,
22.9166815,40.6534027,19880282,
22.9167759,40.653292,19880282,
22.9170592,40.6529599,19880282,
22.9173939,40.6525692,19880282,
22.9175484,40.6523803,19880282,
22.917604,40.6522557,19880282,
22.9177011,40.65207,19880282,
22.9179776,40.6517096,19880282,
22.9181149,40.6515338,19880282,
22.9183037,40.6513384,19880282,
22.9185011,40.6511756,19880282,
22.9187672,40.6509998,19880282,
22.9190848,40.6508044,19880282,
22.9237626,40.6476331,19880291,
22.923408,40.6477818,19880291,
22.9229643,40.6480108,19880291,
22.9224494,40.6482973,19880291,
22.922164,40.6483139,19880304,
22.9222311,40.6482778,19880304,
22.9228957,40.6479868,19880304,
22.9230092,40.6488464,19880309,
22.9230116,40.6487667,19880309,
22.9221267,40.6482745,19880323,
22.9221833,40.6482452,19880323,
22.9225968,40.6480408,19880323,
22.923408,40.6477818,19880323,
22.916218,40.6514621,19880348,
22.9157583,40.6516684,19880348,
22.9145272,40.6523608,19880348,
22.913789,40.6527645,19880348,
22.9137578,40.6527848,19880348,
22.9168274,40.6514231,19880352,
22.9164155,40.6516249,19880352,
22.9160893,40.6517943,19880352,
22.9156516,40.6520287,19880352,
22.9152396,40.6522566,19880352,
22.9149306,40.6523868,19880352,
22.9145529,40.6525496,19880352,
22.9148018,40.6530706,19880366,
22.9151881,40.6529143,19880366,
22.9154713,40.6528101,19880366,
22.915746,40.6526668,19880366,
22.9163897,40.6522957,19880366,
22.9175227,40.651664,19880366,
22.9181578,40.6512928,19880366,
22.9175227,40.651664,19880373,
22.9171794,40.6518984,19880373,
22.9159949,40.6525626,19880373,
22.914829,40.6531921,19880373,
22.9179776,40.6517096,19880379,
22.9176171,40.6521264,19880379,
22.9174908,40.6522629,19880379,
22.9168704,40.653012,19880379,
22.9167931,40.6531227,19880379,
22.9166815,40.6534027,19880379,
22.9177011,40.65207,19880380,
22.9174737,40.6523764,19880380,
22.9169047,40.6530575,19880380,
22.9167759,40.653292,19880380,
22.9171193,40.6533115,19880420,
22.9168789,40.653572,19880420,
22.9167931,40.6536631,19880420,
22.9167073,40.6537543,19880420,
22.9165442,40.6538845,19880420,
22.9162543,40.6540552,19880420,
22.9168789,40.653572,19880429,
22.9167674,40.6537543,19880429,
22.916673,40.653852,19880429,
22.9165356,40.6539431,19880429,
22.9162768,40.6540808,19880429,
22.9167674,40.6537543,19880431,
22.9166472,40.6539171,19880431,
22.9165185,40.6539952,19880431,
22.9163048,40.6541119,19880431,
22.9167073,40.6537543,19880432,
22.9164326,40.6538975,19880432,
22.9162318,40.6540291,19880432,
22.9164326,40.6538975,19880435,
22.9162083,40.6540023,19880435,
22.9161736,40.6539635,19880442,
22.9166472,40.6537478,19880442,
22.9167931,40.6536631,19880442,
22.9167674,40.6526929,19880443,
22.916527,40.6528687,19880443,
22.9156223,40.6533798,19880443,
22.9154713,40.6528101,19880452,
22.914797,40.6531594,19880452,
22.9314953,40.6457823,20022671,Παπαθανασίου
22.9311001,40.6461712,20022671,Παπαθανασίου
22.9308682,40.6464397,20022671,Παπαθανασίου
22.9307469,40.6466341,20022671,Παπαθανασίου
22.9306364,40.646837,20022671,Παπαθανασίου
22.9305039,40.6471776,20022671,Παπαθανασίου
22.9304304,40.647358,20022671,Παπαθανασίου
22.9303618,40.6476445,20022671,Παπαθανασίου
22.9303318,40.6479586,20022671,Παπαθανασίου
22.9303154,40.6483688,20022671,Παπαθανασίου
22.9122575,40.6523452,20033697,
22.9121718,40.6522771,20033697,
22.912237,40.6518933,20033707,
22.912458,40.6520056,20033707,
22.9126858,40.6520919,20033707,
22.9180677,40.6462032,20034702,Κώστα Μαζαράκη
22.918582,40.6469611,20034702,Κώστα Μαζαράκη
22.9192906,40.64785,20034702,Κώστα Μαζαράκη
22.9197627,40.6484538,20034702,Κώστα Μαζαράκη
22.9554256,40.6705859,20376469,
22.9554487,40.6706343,20376469,
22.9554795,40.6706867,20376469,
22.9554943,40.6707421,20376469,
22.9554686,40.6707746,20376469,
22.9554256,40.6708137,20376469,
22.9553656,40.6708397,20376469,
22.9552969,40.6708528,20376469,
22.9552368,40.6708723,20376469,
22.9552454,40.6709374,20376469,
22.955254,40.670983,20376469,
22.955151,40.6710936,20376469,
22.9551596,40.6711392,20376469,
22.9552025,40.6711848,20376469,
22.9552282,40.6712694,20376469,
22.9552454,40.671328,20376469,
22.9552111,40.6713475,20376469,
22.9551596,40.671328,20376469,
22.9551081,40.671315,20376469,
22.9550566,40.671328,20376469,
22.9550051,40.671354,20376469,
22.9549879,40.6713345,20376469,
22.9549364,40.6712694,20376469,
22.9549278,40.6713019,20376469,
22.9549021,40.6712824,20376469,
22.954842,40.6712889,20376469,
22.9548248,40.6713215,20376469,
22.9547819,40.671354,20376469,
22.9547218,40.6713931,20376469,
22.9546789,40.6714191,20376469,
22.9546017,40.6714191,20376469,
22.9545673,40.6713996,20376469,
22.9544901,40.6713866,20376469,
22.9543957,40.671341,20376469,
22.9324477,40.6596766,20383295,Μεγάλου Αλεξάνδρου
22.9328031,40.6589817,20383295,Μεγάλου Αλεξάνδρου
22.9328587,40.6588653,20383295,Μεγάλου Αλεξάνδρου
22.9346098,40.6608875,20383486,Σπάρτης
22.9341809,40.6599848,20383486,Σπάρτης
22.9337502,40.6590885,20383486,Σπάρτης
22.9333629,40.6582829,20383486,Σπάρτης
22.9332381,40.6580598,20383486,Σπάρτης
22.9330557,40.6578516,20383486,Σπάρτης
22.932775,40.6602092,20383642,Αμπελοκήπων
22.9328847,40.66023,20383642,Αμπελοκήπων
22.9336548,40.6605422,20383642,Αμπελοκήπων
22.9340753,40.6606923,20383642,Αμπελοκήπων
22.9346098,40.6608875,20383642,Αμπελοκήπων
22.9347009,40.6609161,20383642,Αμπελοκήπων
22.9350461,40.6610468,20383642,Αμπελοκήπων
22.9351428,40.6611102,20383642,Αμπελοκήπων
22.931539,40.6613065,20383933,Καπετάν Άγρα
22.9320914,40.6611174,20383933,Καπετάν Άγρα
22.9327383,40.6608959,20383933,Καπετάν Άγρα
22.9333476,40.6606873,20383933,Καπετάν Άγρα
22.9336114,40.660594,20383933,Καπετάν Άγρα
22.9336548,40.6605422,20383933,Καπετάν Άγρα
22.9319593,40.6622188,20383937,Ναυαρίνου
22.9315011,40.6614513,20383937,Ναυαρίνου
22.9315001,40.6612854,20383942,Μεγάλου Αλεξάνδρου
22.9320416,40.660465,20383942,Μεγάλου Αλεξάνδρου
22.9314161,40.6614556,20384370,Μεγάλου Αλεξάνδρου
22.9308845,40.6623373,20384370,Μεγάλου Αλεξάνδρου
22.9307267,40.662609,20384370,Μεγάλου Αλεξάνδρου
22.9313375,40.6613394,20384453,
22.9313589,40.6613103,20384453,
22.9313907,40.6612899,20384453,
22.9314147,40.6612818,20384453,
22.9314537,40.6612775,20384453,
22.9315001,40.6612854,20384453,
22.931539,40.6613065,20384453,
22.9315676,40.6613462,20384453,
22.9315708,40.661376,20384453,
22.931562,40.6614036,20384453,
22.9315407,40.6614291,20384453,
22.9315011,40.6614513,20384453,
22.931462,40.6614592,20384453,
22.9314161,40.6614556,20384453,
22.9313667,40.6614331,20384453,
22.9313397,40.6614021,20384453,
22.9313312,40.6613692,20384453,
22.9313375,40.6613394,20384453,
22.9328395,40.6649997,20386898,
22.9328458,40.6647674,20386898,
22.9328554,40.6645586,20386898,
22.9328618,40.6643304,20386898,
22.9328633,40.6641244,20386898,
22.9410756,40.6730483,22096627,Κωνσταντινουπόλεως
22.9413076,40.6728459,22096627,Κωνσταντινουπόλεως
22.9413591,40.6727938,22096627,Κωνσταντινουπόλεως
22.9413505,40.6727222,22096627,Κωνσταντινουπόλεως
22.9412518,40.6725223,22096627,Κωνσταντινουπόλεως
22.9411417,40.6723215,22096627,Κωνσταντινουπόλεως
22.9408518,40.6719509,22096627,Κωνσταντινουπόλεως
22.9409811,40.6717649,22096627,Κωνσταντινουπόλεως
